id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-dc5e36574808244e,indeed,https://in.indeed.com/viewjob?jk=dc5e36574808244e,http://in.indeed.com/job/call-centre-agent-dc5e36574808244e,Call Centre Agent,Webel IT Park,"Shiliguri, WB, IN",2026-02-15,fulltime,,,,,,False,,,,,"**VERIFIED JOB ALERT !!!**

**ACTIVELY HIRING ELIGIBLE CANDIDATES**

***Looking for Telecalling / BPO Jobs?***

Well here's an opportunity for the interested candidates, as we're actively hiring both Freshers \& Experienced (both male \& female).

***No hidden charges.***

***No registration fees.***

***No sort of payments required.***

Just come for the interview when scheduled. If selected, join from the next day. Simple process.

**Eligibility criteria:**

* English Fluency is must
* 10\+2 (or equivalent)

If anyone is interested, feel free to contact.

Contact info: \+91 7602526535

""For any reason, if you don't get me on call, just drop a message and I'll get back to you later.""

Job Type: Full\-time

Pay: ₹10,000\.00 \- ₹20,000\.00 per month

Work Location: In person",,https://in.indeed.com/cmp/Webel-IT-Park,,,,,,,,,,,,
in-929659a0cbf7e931,indeed,https://in.indeed.com/viewjob?jk=929659a0cbf7e931,http://in.indeed.com/job/fabricatorwelder-929659a0cbf7e931,Fabricator/Welder,DPD heavy fan india private limited,"TN, IN",2026-02-15,,,,,,,False,,,,,"Fabrication\& Erection fitter experience

Job Type: Permanent

Pay: ₹12,000\.00 \- ₹31,745\.09 per month

Work Location: In person",,https://in.indeed.com/cmp/Dpd-Heavy-Fan-India-Private-Limited,,,,,,,,,,,,
in-9a1192dc5afaeb50,indeed,https://in.indeed.com/viewjob?jk=9a1192dc5afaeb50,http://in.indeed.com/job/graphic-designer-9a1192dc5afaeb50,Graphic Designer,Web Maestro Technologies,"KL, IN",2026-02-15,fulltime,,,,,,False,,,,careers@webmaestro.in,"**Job Description:**

We are looking for a creative and enthusiastic **Junior Graphic Designer** to join our team in Kochi. The ideal candidate should have a good design sense, basic industry experience, and a passion for visual storytelling.

You will be responsible for creating engaging designs for digital and print platforms while working closely with our marketing and creative teams.

**Key Responsibilities:**

* Design creatives for social media, websites, ads, and marketing campaigns
* Create posters, banners, brochures, and other promotional materials
* Edit and enhance images and graphics as required
* Work with the marketing team to understand design requirements
* Maintain brand consistency across all designs
* Handle multiple projects and meet deadlines

**Requirements:**

* 6 months to 1 year of experience in graphic design
* Proficiency in Adobe Photoshop, Illustrator, and InDesign (or similar tools)
* Basic knowledge of branding and layout design
* Good creativity and attention to detail
* Ability to take feedback and improve designs
* Strong time\-management skills

**Preferred Skills (Optional):**

* Knowledge of Canva, Figma, or video editing tools
* Basic understanding of social media marketing
* Motion graphics skills (a plus)

**What We Offer:**

* Friendly and creative work environment
* Opportunity to grow and learn
* Competitive salary based on experience
* Hands\-on experience with real projects

**How to Apply:**  
Interested candidates can send their resume and portfolio to **careers@webmaestro.in** or apply directly on Indeed.

Job Types: Full\-time, Permanent, Fresher

Pay: ₹14,000\.00 \- ₹18,000\.00 per month

Benefits:

* Paid sick time

Ability to commute/relocate:

* Kochi, Kerala: Reliably commute or planning to relocate before starting work (Required)

Experience:

* total work: 1 year (Preferred)

Work Location: In person",,https://in.indeed.com/cmp/Web-Maestro-Technologies,,,,,,,,,,,,
in-7f04fa64c088496e,indeed,https://in.indeed.com/viewjob?jk=7f04fa64c088496e,http://in.indeed.com/job/msw-social-worker-male-7f04fa64c088496e,MSW Social Worker Male,Keerthi Foundation,"Guduvancheri, TN, IN",2026-02-15,"fulltime, internship",,,,,,False,,,,,"MSW MEDICAL \& PSYCHIATRIC Social Worker cum Deaddiction Counselor, job is a specialized form of psychotherapy aimed at helping individuals overcome their addiction to substances (such as drugs or alcohol) or addictive behaviors (like gambling or overeating). This type of counseling focuses on addressing the physical, psychological, and social aspects of addiction, helping individuals understand the underlying causes of their substance or behavioral dependencies, develop coping strategies, and work toward achieving and maintaining sobriety or abstinence. The ultimate goal is to support individuals in their journey towards recovery and a healthier, substance\-free life.

Job Types: Full\-time, Permanent, Fresher, Internship

Pay: ₹10,000\.00 \- ₹15,000\.00 per month

Benefits:

* Food provided

Work Location: In person",,https://in.indeed.com/cmp/Keerthi-Foundation-1,,,,,,,,,,,,
in-0ed83af105648ac1,indeed,https://in.indeed.com/viewjob?jk=0ed83af105648ac1,http://in.indeed.com/job/academic-sales-executive-0ed83af105648ac1,academic sales executive,YELORIA GLOBAL EDUCATION HUB,"KL, IN",2026-02-15,fulltime,,,,,,False,,,,,"**Sales Executive – Yeloria Global Education Hub**

**Kozhikode, Kerala \| Full\-time**

**About the Company**

**Yeloria Global Education Hub** is a fast\-growing international education and skill development company that empowers students to achieve global career success.  
Our key divisions include **Study Abroad**, **Skillovia (AI \& Skill Training)**, and **SPARK (Career \& Psychometric Testing)**.

**Position Overview**

We are looking for a **Sales Executive** who can drive student enrolments, convert leads into admissions, and build lasting client relationships.  
This role involves proactive communication, follow\-ups, and closing sales for our **Study Abroad** and **Skill Development** programs.

Ideal for professionals passionate about education, customer success, and achieving measurable sales results.

**Key Responsibilities**

* Manage and convert incoming leads from calls, WhatsApp, emails, and walk\-ins.
* Conduct sales presentations and counselling sessions for **Study Abroad**, **Skillovia**s.
* Meet monthly and quarterly **enrolment and revenue targets**.
* Maintain CRM records and ensure timely follow\-ups for lead conversion.
* Collaborate with the marketing team for lead generation campaigns, seminars, and webinars.
* Assist with pre\-admission and post\-admission communication to ensure client satisfaction.
* Build strong relationships with students, parents, and institutional partners.

**Requirements**

* **Education:** Bachelor’s degree in any discipline.
* **Experience:** 1–3 years in **sales**, **education consulting**, or **customer service** (preferred).
* **Languages:** English and Malayalam (mandatory).
* Excellent communication, negotiation, and interpersonal skills.
* Goal\-oriented mindset with a proven ability to close deals and meet targets.
* Familiarity with CRM tools and lead management systems.

**Why Join Yeloria?**

* Opportunity to work in a fast\-growing education brand.
* Competitive salary with attractive **performance incentives**.
* Career growth in a global and innovative work environment.

Job Types: Full\-time, Permanent

Pay: ₹18,000\.00 \- ₹25,000\.00 per month

Benefits:

* Paid sick time
* Paid time off

Experience:

* Direct sales: 3 years (Preferred)

Language:

* Malayalam (Required)
* english (Preferred)

Work Location: In person",,https://in.indeed.com/cmp/Yeloria-Global-Education-Hub,,,,,,,,,,,,
in-70d1db00f2c41d8d,indeed,https://in.indeed.com/viewjob?jk=70d1db00f2c41d8d,http://in.indeed.com/job/bca-fresher-70d1db00f2c41d8d,BCA Fresher,Ad2Pro Media Solutions Pvt Ltd,"TN, IN",2026-02-15,fulltime,,,,,,False,,,,,"* Understanding of HTML, CSS, JavaScript (for web roles)
* Basic knowledge of databases (MySQL, SQL Server)
* Familiarity with MS Office tools
* Good analytical and problem\-solving skills
* Strong communication and teamwork skills

Job Types: Full\-time, Permanent, Fresher

Pay: ₹8,086\.00 \- ₹32,655\.91 per month

Benefits:

* Health insurance
* Provident Fund

Work Location: In person",,https://in.indeed.com/cmp/Ad2pro-Media-Solutions-Pvt-Ltd-1,,,,,,,,,,,,
in-896b86fef5610735,indeed,https://in.indeed.com/viewjob?jk=896b86fef5610735,http://in.indeed.com/job/quality-896b86fef5610735,Quality,Leon Placement Service LLP,"TN, IN",2026-02-15,fulltime,,,,,,False,,,,,"Position: Quality  
Qualification: Diploma, ITI, Arts, B.E, B.Tech  
Every 6 months retational bonus of Rs. 5000  
Age limit: Upto 25  
Gender: Only Male Candidate

**Quality Assurance Specialist Responsibilities:**

* Preparing and implementing quality assurance policies and procedures.
* Performing routine inspections and quality tests.
* Identifying and resolving workflow and production issues.
* Ensuring that standards and safety regulations are observed.
* Addressing and discussing issues and proposed solutions with superiors.
* Documenting quality assurance activities and creating audit reports.
* Making recommendations for improvement.
* Creating training materials and operating manuals.

Job Types: Full\-time, Permanent, Fresher

Pay: ₹17,600\.00 \- ₹19,800\.00 per month

Benefits:

* Food provided
* Provident Fund

Work Location: In person",,https://in.indeed.com/cmp/Leon-Placement-Service-LLP,,,,,,,,,,,,
in-4175a1ab754ff0d1,indeed,https://in.indeed.com/viewjob?jk=4175a1ab754ff0d1,http://in.indeed.com/job/paediatric-physiotherapist-4175a1ab754ff0d1,Paediatric Physiotherapist,Bright Future Pediatric Therapy centre,"KA, IN",2026-02-15,fulltime,,,,,,False,,,,,"Vacancy for Pediatriac Physiotherapist in multispeciality Pediatric Centre

Assess children with developmental, neurological, orthopedic, or genetic conditions.

* Monitoring the progress of patients and adjusting or changing treatments as needed
* Involving the families and caregivers of patients in their treatment programmes and the delivery of care
* Updating and maintaining accurate patient case notes and reports
* Staying up to date regarding new physiotherapy technologies and technique
* Initiating and participating in evidence\-based projects to improve the quality of patient care

Job Type: Full\-time

Pay: ₹22,000\.00 \- ₹35,000\.00 per month

Education:

* Bachelor's (Preferred)

Work Location: In person",,https://in.indeed.com/cmp/Bright-Future-Pediatric-Therapy-Centre,,,,,,,,,,,,
in-aefc1ef95d81536f,indeed,https://in.indeed.com/viewjob?jk=aefc1ef95d81536f,http://in.indeed.com/job/phlebotomist-aefc1ef95d81536f,Phlebotomist,,"WB, IN",2026-02-15,parttime,,,,,,False,,,,,"URGENTLY NEED Phlebotomist at our lab at BT Road, Ghosh para near Sintheemore, Kolkata

Certified Phlebotomist with 1 year or more experience. Work in 3 hrs to 6 hrs slot.

Job Type: Part\-time

Pay: ₹5,000\.00 \- ₹6,000\.00 per month

Expected hours: 18 – 36 per week

Benefits:

* Flexible schedule
* Paid time off

Work Location: In person",,https://in.indeed.comNone,,,,,,,,,,,,
in-8ec3dce60926d085,indeed,https://in.indeed.com/viewjob?jk=8ec3dce60926d085,http://in.indeed.com/job/pgt-chemistry-teacher-8ec3dce60926d085,PGT chemistry teacher,RG'S ASPIRE EDUCATIONS,"AS, IN",2026-02-15,parttime,,,,,,False,,,,,"We are seeking a dedicated and knowledgeable Chemistry Teacher to teach Classes XI and XII (CBSE/State Board). The ideal candidate should have strong subject expertise, excellent communication skills, and the ability to prepare students for Board as well as competitive examinations. **Eligibility Criteria:** Postgraduate (M.Sc.) in Chemistry OR Bachelor’s Degree (B.Sc.) in Chemistry **Prior teaching experience (1–3 years preferred, freshers with strong subject knowledge may also apply)** **Key Responsibilities:** Teach Chemistry to Classes XI \& XII as per prescribed syllabus. Prepare lesson plans, assignments, and question papers. Conduct regular assessments and provide performance feedback.

Job Type: Part\-time

Pay: ₹8,000\.00 \- ₹10,000\.00 per month

Benefits:

* Paid sick time

Work Location: In person",,https://in.indeed.com/cmp/Rg's-Aspire-Educations,,,,,,,,,,,,
in-0fd6e79e837e50d5,indeed,https://in.indeed.com/viewjob?jk=0fd6e79e837e50d5,http://in.indeed.com/job/maintenance-0fd6e79e837e50d5,Maintenance,Leon Placement Service LLP,"TN, IN",2026-02-15,fulltime,,,,,,False,,,,,"Position: Maintenance  
Qualification: Diploma, ITI, Arts, B.E and B.Tech  
Gender: Male  
Every 6 months retention Bonus Rs.5000  
Hostel Facilities available  
Age Limit: upto 25  
Shift: 3 Rotational Shifts  
Company: Tyre Manufacturing Company  
Immediate Joiner Preferred  
**Maintenance Worker Responsibilities:**

* Conducting routine inspections of premises and equipment.
* Performing preventative maintenance.
* Handling basic repairs and maintenance.
* Overseeing contractors when professional repairs are necessary.
* Diagnosing mechanical issues and correcting them.
* Repairing machines, equipment, or structures as necessary.

Job Types: Full\-time, Permanent

Pay: ₹17,600\.00 \- ₹19,800\.00 per month

Benefits:

* Food provided
* Provident Fund

Work Location: In person",,https://in.indeed.com/cmp/Leon-Placement-Service-LLP,,,,,,,,,,,,
in-e0cbaa1c9bac7016,indeed,https://in.indeed.com/viewjob?jk=e0cbaa1c9bac7016,http://in.indeed.com/job/data-entry-clerk-e0cbaa1c9bac7016,Data entry clerk,Eriez magnetics india pvt ltd,"TN, IN",2026-02-15,fulltime,,,,,,False,,,,,"Data Entry Clerk accurately inputs, updates, and manages information in company databases and systems, converting physical documents to digital formats, verifying data for accuracy, and maintaining organized digital/physical files, ensuring data integrity and confidentiality for smooth business operations. Key duties involve typing, scanning, sorting, correcting errors, running backups, and retrieving data as requested, requiring strong attention to detail, speed, and organizational skills. Key Responsibilities: Data Input \& Management: Transferring data from paper/other sources into databases, spreadsheets, and systems. Verification \& Accuracy: Checking for errors, discrepancies, and completeness, correcting mistakes, and cross\-referencing information. Organization: Sorting, organizing, and maintaining both digital and physical files for easy retrieval. Data Retrieval: Accessing and providing requested information from databases to other employees or clients. Data Security: Performing regular backups to protect against data loss and ensuring confidentiality. Reporting: Generating basic reports from database information.

Job Types: Full\-time, Fresher

Pay: ₹17,526\.51 \- ₹35,973\.99 per month

Benefits:

* Commuter assistance
* Flexible schedule
* Internet reimbursement
* Leave encashment

Language:

* Tamil (Preferred)

Work Location: In person",,https://in.indeed.com/cmp/Eriez-Magnetics-India-Pvt-Ltd,,,,,,,,,,,,
